id,mag,mass,zbest,zspec,ra,dec
26253,21.8721,10.422,1.244,-99,150.076929,2.510601
26254,20.4681,10.1036,0.61,-99,150.05629,2.511313
26270,19.2188,10.9564,0.576,-99,150.11661,2.511928
26272,22.076,9.79527,1.543,-99,150.076958,2.511037
26282,18.3918,11.1535,0.53,-99,150.181646,2.512636
26290,22.2766,10.0217,1.156,-99,150.119645,2.511426
26300,14.7085,12.4026,5.871,-99,150.187833,2.51841
26325,21.659,9.89641,0.72,-99,150.15642,2.511722
26326,24.8965,9.82942,1.61,-99,150.197831,2.510597
26340,21.0541,10.2749,0.88,-99,150.072503,2.512373
26348,23.7948,9.60487,2.01,-99,150.092989,2.511373
26361,23.3644,9.78885,1.3,-99,150.103889,2.511414
26363,24.3689,9.22075,3.94,-99,150.116776,2.511184
26365,21.8305,10.7351,1.25,-99,150.155804,2.512044
26368,19.1857,10.0853,0.23,0.223,150.117042,2.513088
26369,24.5505,9.37642,3.445,-99,150.15893,2.511337
26379,20.0973,10.4624,0.6909,-99,150.059564,2.513072
26380,21.0737,10.5015,1.27,-99,150.074717,2.512953
26388,22.0428,9.8154,0.698,-99,150.167507,2.512297
26391,24.8941,10.3628,0.983,-99,150.195505,2.511593
26398,20.6698,10.4291,0.7318,-99,150.133525,2.514051
26407,23.8724,10.3543,3.55,-99,150.131336,2.512074
26408,23.6498,9.95941,2.14,-99,150.084623,2.512303
26414,24.91,9.45419,1.725,-99,150.125196,2.511862
26429,24.8976,10.524,5.208,-99,150.132759,2.512165
26430,22.1328,10.2736,1.2,-99,150.074748,2.51368
26431,24.3469,9.50167,3.24,-99,150.166632,2.512465
26434,22.4246,9.78061,1.37,-99,150.085205,2.513108
26436,22.98,10.0065,1.136,-99,150.203544,2.512381
26440,23.2471,9.91784,1.14,-99,150.14573,2.513406
26455,22.4868,9.84962,1.2,-99,150.179852,2.513121
26459,22.2795,10.7322,1.586,-99,150.100764,2.513408
26463,21.2739,10.1218,0.68,-99,150.132771,2.514123
26465,23.8532,9.63527,2.25,-99,150.127527,2.512859
26471,20.8478,10.206,0.695,0.732,150.130371,2.514561
26488,24.1839,9.66062,1.561,-99,150.18427,2.513126
26490,22.9117,11.3448,2.28,-99,150.137496,2.51358
26507,22.4783,9.97106,1.2734,-99,150.069265,2.513805
26512,22.2558,9.80316,1.14,-99,150.149966,2.514162
26514,23.664,9.87955,1.25,-99,150.100654,2.513736
26529,21.3344,10.4884,0.872,-99,150.076955,2.515231
26530,19.0823,10.323,0.294,-99,150.117383,2.515906
26531,19.3919,10.2038,0.432,-99,150.067558,2.515478
26532,21.8723,9.90029,0.88,-99,150.076698,2.514615
26534,24.6908,9.46457,2.637,-99,150.192782,2.513746
26546,18.8406,11.2497,0.667,0.65385,150.14809,2.517847
26548,20.7156,10.5859,0.87,0.895,150.088309,2.515432
26559,23.5744,10.0342,2.736,-99,150.121762,2.514452
26560,18.2928,10.7537,0.272,-99,150.18879,2.519702
26573,24.8342,10.197,4.556,-99,150.197242,2.514269
26574,23.6744,9.66332,1.94,-99,150.143915,2.514428
26579,24.2922,10.3788,4.7,-99,150.111569,2.514467
26591,24.9207,9.6665,3.4516,-99,150.158552,2.514451
26594,23.3895,9.88871,2.5943,-99,150.113423,2.514744
26599,21.4003,11.0817,1.35,-99,150.129077,2.51682
26617,20.8486,10.4589,0.7,-99,150.177929,2.515825
26631,24.2065,9.5744,2.037,-99,150.083217,2.515041
26633,23.2915,9.96395,1.335,-99,150.070208,2.515313
26635,24.5793,10.5823,3.213,-99,150.063407,2.515153
26638,23.5398,9.60789,2.102,-99,150.131897,2.516021
26642,20.5569,10.3416,0.682,-99,150.171717,2.516616
26647,21.5202,10.8434,1.438,-99,150.070902,2.516355
26652,21.2558,10.2769,0.702,-99,150.183688,2.516097
26659,23.5025,10.2584,1.527,-99,150.089868,2.515871
26663,22.7575,10.007,1.64,-99,150.078615,2.516183
26668,21.5179,10.2209,0.68,-99,150.174244,2.516447
26673,24.9709,9.7405,2.863,-99,150.158898,2.515766
26675,24.5222,9.88377,2.742,-99,150.087096,2.515873
26680,21.8104,10.7719,1.599,-99,150.082277,2.516783
26684,23.6362,9.65906,2.131,-99,150.072151,2.51599
26686,22.0192,10.141,1.28,-99,150.132912,2.516831
26691,23.3867,9.89246,1.09,-99,150.074639,2.516146
26692,23.1624,9.60312,2.332,-99,150.16418,2.516357
26693,18.8138,11.273,0.652,-99,150.089622,2.518074
26697,24.6695,10.1011,4.345,-99,150.194649,2.516036
26706,24.1,9.61,3.317,-99,150.066281,2.51641
26710,23.5894,10.0205,3.203,-99,150.065761,2.516581
26713,21.0529,11.0636,1.314,-99,150.086355,2.517981
26727,23.8212,10.2607,2.86,-99,150.176397,2.517038
26729,24.2804,9.8289,3.44,-99,150.16947,2.516819
26730,17.3312,10.2154,0.112,-99,150.138853,2.52315
26733,22.7147,10.6567,1.7,-99,150.061336,2.517152
26734,20.8419,10.2346,0.814,-99,150.152158,2.518636
26736,20.3226,10.9489,0.99,1.027,150.059235,2.518494
26741,23.1528,9.73695,2.3238,-99,150.174544,2.517433
26742,18.7255,10.9323,0.502,-99,150.069217,2.523176
26746,23.1883,9.78706,1.072,-99,150.171877,2.517348
26749,21.5494,10.7877,1.2,-99,150.068869,2.518642
26751,20.8941,10.2701,0.664,0.652,150.165344,2.518084
26758,18.9972,10.6258,0.364,-99,150.079576,2.519709
26760,19.4671,10.7758,0.658,-99,150.14873,2.520969
26766,21.7851,9.97343,0.69,-99,150.170146,2.518561
26768,21.613,10.0698,0.83,-99,150.194945,2.518263
26769,23.2271,10.0492,1.6,-99,150.084129,2.51789
26773,24.2943,9.26248,2.719,-99,150.129762,2.517578
26774,21.1431,9.79247,0.673,-99,150.198252,2.519047
26775,24.4253,9.44332,2.587,-99,150.163758,2.51754
26780,23.0249,9.83313,1.25,-99,150.086977,2.518228
26784,22.9844,9.83974,1.55,-99,150.195006,2.518814
26787,23.8982,10.3112,1.836,-99,150.060054,2.51778
26790,22.1102,9.81168,0.687,-99,150.166769,2.518207
26792,23.3069,10.1507,2.493,-99,150.126081,2.517635
26796,22.341,9.80434,1.15,-99,150.063633,2.518397
26801,24.5882,9.31941,3.042,-99,150.20205,2.51773
26802,21.7442,10.1922,0.889,0.881,150.075681,2.520051
26805,19.4459,10.9982,0.669,-99,150.151058,2.519901
26812,18.6484,11.2022,0.6,-99,150.166647,2.525272
26818,21.8853,10.6397,1.21,-99,150.132721,2.519166
26820,21.198,10.0774,0.487,-99,150.083911,2.519097
26823,20.9196,10.6262,0.909,-99,150.14303,2.520016
26826,22.9916,10.2018,1.119,-99,150.132252,2.519138
26837,21.639,9.76388,0.41,-99,150.071333,2.519024
26838,22.9939,9.81839,1.2,-99,150.19291,2.519064
26839,21.8705,10.1306,0.89,-99,150.190418,2.519387
26853,21.7075,9.78391,0.6924,-99,150.169226,2.520648
26878,17.7396,11.6036,0.62,-99,150.180858,2.522266
26879,19.2603,11.1421,0.69,-99,150.172575,2.523328
26882,19.8656,11.0302,0.699,-99,150.166526,2.521676
26883,22.1803,9.85455,0.847,0.897,150.174613,2.51996
26889,23.5838,9.51417,2.2519,-99,150.07665,2.520075
26892,24.2946,9.73988,3.098,-99,150.088714,2.520355
26900,19.512,10.9449,0.7,-99,150.173488,2.523624
26911,23.2857,9.77023,0.81,-99,150.055371,2.520199
26925,23.0786,10.1984,3.096,-99,150.171912,2.521124
26929,21.8719,9.82744,0.696,-99,150.165503,2.521196
26940,21.6784,10.4722,1.238,-99,150.1312,2.521125
26946,21.7845,10.2348,0.713,-99,150.182007,2.521261
26952,22.4157,9.96402,0.874,-99,150.102018,2.521142
26953,21.8543,9.89744,0.692,-99,150.159452,2.521497
26954,24.1992,10.0926,2.132,-99,150.1572,2.521303
26958,23.0939,9.90189,1.21,-99,150.132678,2.521505
26959,22.8357,10.1669,1.66,-99,150.056388,2.52141
26961,17.5867,11.5917,1.816,-99,150.165868,2.52443
26969,22.9647,10.3061,1.28,-99,150.132366,2.521403
26977,22.7333,10.9817,1.705,-99,150.184279,2.521863
26979,20.9376,10.5468,0.882,-99,150.092564,2.522254
26982,23.4573,9.73393,1.24,-99,150.13002,2.521488
26987,23.0331,10.0997,2.188,-99,150.170058,2.521981
26988,23.743,10.1717,3.383,-99,150.095177,2.521513
26989,23.1807,9.79751,1.344,-99,150.141318,2.521552
26990,24.3505,9.59767,3.055,-99,150.17188,2.521465
26993,24.0613,9.63758,2.49,-99,150.098534,2.521558
27005,20.5622,11.1738,1.282,-99,150.131317,2.52379
27011,20.3923,10.5405,0.714,-99,150.16658,2.524041
27012,20.6844,10.5313,0.69,-99,150.169768,2.523312
27015,23.0836,9.81241,2.34,-99,150.093458,2.522555
27016,24.4629,9.24967,2.611,-99,150.189005,2.522088
27018,24.1204,9.54903,5.67,-99,150.161923,2.521968
27020,21.6342,10.5457,1.321,1.319,150.132332,2.523266
27031,24.2613,10.4598,1.947,-99,150.145815,2.522365
27034,24.4655,9.53309,3.083,-99,150.174053,2.522256
27036,21.7538,9.88356,0.862,-99,150.167903,2.525725
27037,23.3751,10.645,1.87,-99,150.161644,2.522807
27041,21.6714,10.3622,0.97,-99,150.070367,2.523007
27043,19.012,11.1258,0.63,-99,150.148432,2.524514
27050,24.5046,9.53459,3.38,-99,150.200835,2.522481
27056,21.9999,10.6252,1.57,-99,150.094126,2.524194
27063,24.4269,10.1721,3.44,-99,150.202073,2.522625
27064,17.4793,10.6744,0.212,-99,150.200774,2.528957
27065,22.1369,9.96639,1.409,-99,150.102112,2.524038
27068,22.7208,10.2834,1.4,-99,150.101892,2.523086
27072,19.869,11.0572,0.9,-99,150.142588,2.525775
27085,22.0756,10.2999,1.637,-99,150.067222,2.524664
27089,21.9799,10.4122,1.27,-99,150.134496,2.524225
27095,23.1107,9.5379,5.749,-99,150.145273,2.523192
27099,23.854,9.8389,3.164,-99,150.14678,2.523533
27101,24.8004,9.4128,4.437,-99,150.130241,2.523062
27114,24.3407,9.92256,1.55,-99,150.112441,2.523164
27121,24.8288,10.3886,2.53,-99,150.082692,2.523378
27124,21.9629,9.79334,1.27,-99,150.154717,2.524249
27128,23.8245,10.4836,3.17,-99,150.145178,2.523575
27129,22.2494,10.0721,6.33,-99,150.180302,2.523777
27134,23.2361,10.0212,1.432,-99,150.087364,2.523964
27135,21.5477,10.1948,6.203,-99,150.188854,2.524065
27137,23.5143,9.66348,1.27,-99,150.132248,2.523541
27146,19.175,10.6417,0.3496,-99,150.171642,2.52608
27147,22.892,10.3042,1.509,-99,150.094785,2.523985
27161,23.2202,10.2887,2.353,-99,150.107117,2.524329
27170,23.5546,9.80277,2.1,-99,150.16416,2.524253
27171,23.2599,10.9596,2.208,-99,150.106968,2.524383
27173,21.2281,10.4971,0.88,-99,150.09394,2.525612
27176,24.4254,10.0696,2.947,-99,150.14534,2.524199
27184,24.3472,10.1563,2.975,-99,150.145979,2.524183
27189,23.5757,10.0594,1.551,-99,150.105358,2.524579
27195,21.3328,10.396,0.88,-99,150.166728,2.526841
27199,22.4869,10.3205,1.201,-99,150.138655,2.525095
27206,24.9473,9.13909,3.92,-99,150.104922,2.524539
27212,22.0097,10.6587,1.34,-99,150.170046,2.525595
27219,23.0519,9.79159,1.28,-99,150.100212,2.52527
27223,21.0265,10.2778,0.874,-99,150.116208,2.527038
27226,23.9651,10.0138,4.53,-99,150.099991,2.524931
27227,18.6581,11.6163,0.88,-99,150.086157,2.531367
27230,22.2684,10.4143,1.66,-99,150.061885,2.525791
27245,23.1925,9.92567,2.875,-99,150.186832,2.525656
27247,20.7928,10.4663,0.867,-99,150.187943,2.526618
27255,24.3822,10.3208,2.426,-99,150.108955,2.525491
27258,16.4794,11.9253,2.31,-99,150.079036,2.52961
27282,20.7415,10.5868,0.85,-99,150.085297,2.5275
27286,21.8859,10.0797,1.37,-99,150.081263,2.527183
27287,22.8248,9.9202,1.62,-99,150.076838,2.526834
27290,24.7682,9.32155,2.808,-99,150.185547,2.526128
27292,22.6451,9.99471,1.496,-99,150.197575,2.526739
27293,19.8385,11.1052,0.78,-99,150.172898,2.528072
27297,22.8982,9.79394,1.26,-99,150.147251,2.526913
27300,23.6403,9.72106,2.846,-99,150.069592,2.526497
27303,21.1062,10.6901,1.33,-99,150.10253,2.527782
27305,20.9929,10.5714,0.89,-99,150.101997,2.527241
27306,21.1264,10.4263,0.886,0.887,150.058174,2.527324
27309,22.1102,10.3953,2.33,-99,150.113558,2.527672
27311,21.641,11.0464,2.103,-99,150.113088,2.527998
27313,21.438,9.92457,0.65,-99,150.145039,2.527413
27329,21.9888,10.1092,0.9,-99,150.095599,2.528426
27331,24.4565,10.2519,3.031,-99,150.19672,2.52693
27333,24.1835,9.51705,2.3395,-99,150.163298,2.526734
27341,21.5828,10.0724,0.73,-99,150.100639,2.527752
27359,21.0935,10.5761,0.897,-99,150.098249,2.528052
27366,19.0121,10.2302,0.26,-99,150.13053,2.529889
27367,22.1007,10.1108,1.55,-99,150.194921,2.527988
27377,22.17,9.95304,0.677,-99,150.079996,2.528873
27385,21.4918,10.3006,1.27,-99,150.141758,2.528866
27386,22.1146,10.5831,1.298,-99,150.136734,2.528506
27390,22.0338,9.85441,1.2787,-99,150.085103,2.527789
27393,21.352,10.2902,0.999,-99,150.112618,2.528563
27396,23.3885,9.86483,2.44,-99,150.112133,2.527744
27398,20.5494,10.5875,0.63,-99,150.168604,2.528435
27399,21.0262,10.5611,0.894,-99,150.100607,2.528759
27401,24.4692,10.5188,2.869,-99,150.170047,2.527486
27405,22.8908,10.1163,1.73,-99,150.058734,2.528474
27409,21.3356,10.3352,0.89,-99,150.091412,2.528466
27411,22.4878,9.76867,0.89,-99,150.084881,2.528421
27416,24.1903,9.58849,3.42,-99,150.077975,2.528029
27420,18.6684,11.2033,0.57,-99,150.084763,2.530704
27427,22.2935,10.7825,2.1804,-99,150.114708,2.528436
27432,21.456,9.90943,0.8,-99,150.116633,2.52878
27439,23.016,9.97613,1.82,-99,150.183474,2.529081
27448,18.9114,10.3341,1.319,1.31914,150.102694,2.530281
27452,24.1005,10.4155,1.689,-99,150.197358,2.528707
27454,20.9778,10.5574,0.87,-99,150.081146,2.531788
27455,24.4641,9.90832,3.425,-99,150.075889,2.528548
27463,24.4159,9.45257,2.498,-99,150.102662,2.528554
27465,24.2799,9.14275,1.7198,-99,150.113016,2.529243
27466,21.4348,10.085,0.88,-99,150.094842,2.529731
27469,21.4382,9.91073,0.648,-99,150.150228,2.529612
27471,21.5851,9.86754,0.876,0.883,150.059796,2.529866
27475,20.867,10.7209,0.853,-99,150.138491,2.529345
27486,20.8642,10.626,0.872,-99,150.086488,2.530768
27503,22.0582,9.81886,0.69,-99,150.163405,2.529809
27504,22.7864,10.2899,1.462,-99,150.085409,2.529482
27506,22.3742,10.0321,1.31,-99,150.062868,2.529597
27509,21.982,10.2795,1.54,-99,150.094016,2.530259
27511,23.2292,9.7503,1.24,-99,150.132674,2.530132
27512,20.4374,10.6661,0.71,-99,150.081176,2.530415
27515,23.0059,10.0985,1.912,-99,150.090072,2.529553
27517,23.6123,9.72406,1.43,-99,150.08865,2.53003
27527,23.3502,8.84996,1.94,-99,150.102789,2.529871
27528,22.9723,9.77129,1.49,-99,150.102603,2.529776
27532,24.2363,9.57213,2.53,-99,150.089871,2.529978
27533,20.6302,10.065,0.509,-99,150.09197,2.531797
27534,24.0872,9.77318,3.146,-99,150.070246,2.529859
27535,20.8997,10.6775,0.868,-99,150.081038,2.530785
27539,23.9269,9.79884,2.77,-99,150.140005,2.529935
27549,22.968,9.58047,0.789,-99,150.083998,2.531342
27551,23.5381,9.74881,1.2087,-99,150.129678,2.53009
27559,22.6956,10.1934,3.09,-99,150.19215,2.530404
27561,20.0678,10.3516,0.4,-99,150.131487,2.531409
27562,23.6692,9.7489,2.889,-99,150.097289,2.530134
27569,23.3486,9.61466,1.907,-99,150.064343,2.530545
27573,22.985,10.1418,1.322,-99,150.18243,2.530335
27577,24.8102,9.77343,4.53,-99,150.15213,2.530221
27578,21.8896,9.99224,1.11,-99,150.200828,2.531159
27580,23.0913,10.253,1.316,-99,150.140315,2.530633
27589,19.5033,10.7566,0.5136,-99,150.154551,2.532005
27593,20.3066,10.7824,0.89,-99,150.084928,2.532819
27596,19.3492,10.0048,0.1815,-99,150.083681,2.532319
27598,21.3336,10.0093,0.663,-99,150.055131,2.531541
27609,22.2463,9.877,0.88,-99,150.087093,2.531728
27617,21.1663,9.96621,0.51,-99,150.1586,2.531991
27618,20.2493,10.579,0.691,-99,150.152612,2.532243
27620,23.6462,10.0921,1.543,-99,150.107101,2.531358
27625,24.6669,9.58715,3.13,-99,150.179064,2.530945
27631,18.8466,11.256,0.6667,0.66738,150.059852,2.536355
27640,24.5646,9.93885,1.658,-99,150.142189,2.531119
27641,18.7257,10.3858,0.224,-99,150.063427,2.536369
27658,23.8772,9.50582,2.233,-99,150.145839,2.53164
27667,22.8598,10.3535,1.22,-99,150.14449,2.53242
27669,23.6269,10.1447,1.662,-99,150.1043,2.531965
27676,23.6521,9.89018,2.02,-99,150.070692,2.532073
27678,24.1231,10.404,2.11,-99,150.081403,2.532528
27679,20.8744,10.6057,0.75,-99,150.169771,2.532895
27685,20.9366,10.5106,0.739,-99,150.080464,2.533199
27686,19.8493,10.903,0.677,-99,150.05828,2.534823
27692,23.9354,9.69921,2.05,-99,150.102768,2.532448
27702,24.1964,9.45479,2.51,-99,150.203707,2.532636
27705,21.8678,10.0535,1.275,-99,150.17648,2.532952
27706,23.7743,9.66668,2.591,-99,150.078644,2.532815
27709,18.2229,10.5227,0.24,0.247,150.091586,2.537293
27713,22.7992,9.96536,1.668,-99,150.066805,2.53279
27728,21.933,10.0981,0.88,-99,150.080837,2.53382
27732,22.2574,10.2384,0.881,-99,150.14195,2.5333
27736,22.1873,10.4454,1.06,-99,150.109204,2.533256
27742,21.2549,10.4428,0.71,-99,150.105371,2.533569
27760,24.654,9.31435,2.882,-99,150.078363,2.533149
27761,21.8278,10.8144,1.974,-99,150.186051,2.533893
27768,22.5014,10.2823,1.26,-99,150.091054,2.533983
27770,23.5787,10.5593,3.458,-99,150.078717,2.533565
27771,24.0368,9.4312,2.8,-99,150.168537,2.533558
27772,22.0391,9.91605,0.889,-99,150.105401,2.534094
27774,22.9474,9.70858,1.625,-99,150.201745,2.533559
27777,20.2482,10.4143,0.661,-99,150.145253,2.53531
27780,21.8943,10.1186,1.54,-99,150.054843,2.53537
27796,22.8574,10.2064,1.659,-99,150.196264,2.533931
27798,23.8178,10.3498,3.52,-99,150.143796,2.533891
27802,22.1822,10.4782,1.225,-99,150.130532,2.53399
27805,23.5105,10.3092,1.651,-99,150.163082,2.534019
27812,21.1221,10.6359,0.88,-99,150.080432,2.534914
27827,21.1154,10.0592,0.4624,-99,150.064748,2.53567
27829,23.4877,10.1524,1.67,-99,150.193056,2.534619
27837,21.9028,9.99112,0.895,-99,150.075664,2.5352
27849,23.8401,10.04,1.745,-99,150.19155,2.534528
27851,20.0768,10.4068,0.511,-99,150.105792,2.53611
27877,21.0476,11.1113,1.289,-99,150.083269,2.536068
27881,22.4385,10.0783,1.28,-99,150.089887,2.535635
27883,20.0065,10.015,0.353,-99,150.116265,2.536473
27884,21.9802,9.81824,0.96,-99,150.068624,2.53596
27885,24.3716,10.2003,4.606,-99,150.134925,2.534783
27894,21.2749,10.1531,0.806,-99,150.185446,2.536099
27902,22.6478,9.56109,1.69,-99,150.204672,2.53523
27904,23.3372,9.86414,1.526,-99,150.185854,2.535578
27906,17.8074,11.4983,0.55,-99,150.102223,2.537933
27911,21.8389,10.2904,0.889,-99,150.074804,2.535695
27916,22.3593,10.197,1.5,-99,150.203065,2.536112
27917,22.2979,10.4473,1.288,-99,150.159898,2.536223
27928,21.9093,10.0621,0.905,-99,150.081256,2.536373
27933,22.1603,9.92562,1.51,-99,150.133819,2.53616
27934,21.73,10.0132,0.7,-99,150.157139,2.536268
27940,23.2825,9.70021,2.6086,-99,150.199026,2.536411
27950,22.2125,9.55991,0.45,-99,150.059472,2.536126
27951,22.9355,10.5904,2.0468,-99,150.116689,2.53614
27966,24.489,9.49414,3.193,-99,150.142571,2.535996
27975,17.8438,11.4521,0.55,-99,150.101251,2.539227
27983,19.9302,10.5221,0.701,0.738,150.189929,2.53809
27987,24.337,9.34897,1.554,-99,150.082611,2.536313
27990,22.3834,10.1076,1.239,-99,150.16507,2.53708
27991,19.9679,11.0398,0.876,-99,150.091858,2.538658
27999,24.9428,9.37662,3.021,-99,150.080759,2.536421
28000,22.8632,10.004,1.35,-99,150.141913,2.536895
28006,24.1978,9.86166,1.789,-99,150.148402,2.536616
28012,23.6769,9.80384,1.78,-99,150.082456,2.536874
28013,23.1094,9.48831,2.064,-99,150.150351,2.537198
28016,20.6843,9.78733,0.46,-99,150.204088,2.538495
28019,21.9234,10.2643,0.901,-99,150.082818,2.537456
28028,20.8735,10.668,0.889,-99,150.063528,2.538342
28030,24.8098,9.21049,2.93,-99,150.141172,2.536932
28036,22.56,10.2774,1.94,-99,150.132631,2.537744
28044,18.5377,11.257,0.5943,-99,150.134207,2.539295
28072,20.2788,10.7492,0.7115,-99,150.0643,2.539797
28075,21.1003,10.5184,0.886,-99,150.072105,2.538851
28081,20.8121,10.9457,1.311,-99,150.168392,2.538934
28088,24.5716,9.65881,2.995,-99,150.138992,2.537848
28093,24.7336,9.45706,3.105,-99,150.142892,2.537812
28097,24.4576,9.3592,2.396,-99,150.114309,2.537864
28106,19.74,10.7811,0.589,-99,150.065006,2.539581
28107,20.8897,10.6321,0.711,-99,150.201658,2.539163
28121,22.4291,10.9183,1.6,-99,150.169988,2.539011
28124,23.1318,9.93551,1.49,-99,150.200509,2.539493
28130,22.9534,10.5799,1.641,-99,150.169281,2.538939
28136,19.782,10.6525,0.61,-99,150.186435,2.540891
28143,14.8562,12.7272,4.44,-99,150.169666,2.546356
28148,19.6095,10.0248,0.324,-99,150.129709,2.541838
28154,20.6538,10.3701,0.67,-99,150.106878,2.540429
28164,20.2473,10.7498,0.88,-99,150.098667,2.540646
28166,20.7273,10.0737,0.69,-99,150.109865,2.539786
28169,24.522,9.48659,1.24,-99,150.071633,2.538872
28177,21.4493,10.7381,1.257,1.32,150.11461,2.540647
28201,19.5238,9.94409,0.176,-99,150.071265,2.541155
28203,24.0644,9.51525,2.566,-99,150.189554,2.53985
28220,22.2919,9.93275,1.17,-99,150.174615,2.540575
28221,23.9139,9.63012,3.105,-99,150.198355,2.540193
28224,22.6463,10.1763,1.062,-99,150.056292,2.540355
28236,20.7344,10.1271,0.522,-99,150.189279,2.541133
28243,22.029,10.1284,0.98,-99,150.203415,2.540841
28255,24.7231,9.32529,3.06,-99,150.198179,2.540495
28272,21.375,10.432,0.9,-99,150.07904,2.542017
28278,22.9116,9.70409,1.818,-99,150.056941,2.541336
28279,22.2823,9.88181,0.88,-99,150.203631,2.542007
28283,19.2664,10.775,0.537,-99,150.156843,2.542598
28287,22.8302,10.4636,2.31,-99,150.111659,2.541322
28292,20.1069,10.2906,0.73,-99,150.168813,2.544538
28293,18.9479,10.4834,0.348,0.35136,150.098949,2.544735
28294,21.4623,10.2972,0.9,-99,150.167021,2.542299
28308,23.278,10.0246,2.196,-99,150.13704,2.541252
28337,21.3038,10.7309,1.104,-99,150.19572,2.543029
28345,21.9855,10.1038,1.04,-99,150.186953,2.542179
28346,20.2684,10.0578,0.485,-99,150.105147,2.545081
28357,24.3556,9.51269,3.1822,-99,150.086211,2.541943
28371,24.4837,9.50106,2.6893,-99,150.112046,2.542173
28377,22.9894,10.1626,1.2345,-99,150.129567,2.542712
28380,21.4223,9.87606,0.639,-99,150.056334,2.542603
28407,22.492,10.0714,1.4737,-99,150.129179,2.546475
28408,24.2884,9.53644,2.859,-99,150.177788,2.553113
28412,22.6839,9.96056,0.96,-99,150.139212,2.547139
28419,19.4835,11.1079,0.73,-99,150.098987,2.546049
28420,22.1936,9.80563,0.79,-99,150.164032,2.549593
28435,22.5274,9.92154,0.89,-99,150.078128,2.548706
28451,18.7779,10.9958,0.45,-99,150.173437,2.555241
28466,21.7434,10.0804,0.889,-99,150.199884,2.547546
28472,19.0699,10.9443,0.51,-99,150.104336,2.546882
28480,22.205,8.93213,0.785,-99,150.094255,2.545186
28484,22.5673,9.81181,1.241,-99,150.172328,2.54635
28491,21.5329,10.3946,1.164,-99,150.192219,2.54456
28493,23.4106,9.69944,1.66,-99,150.164089,2.543992
28501,20.6089,10.549,0.65,-99,150.100804,2.544365
28514,21.3005,10.2123,0.89,-99,150.142455,2.544288
